username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018/08/21 08:35;257;420;"There is intelligent life on the planet. 5 German cities to introduce an annual 365 Euro public transport ticket, 1 Euro per day, and increase buses to reduce air pollution. Nothing at all like this in Britain @CleanAirLondonhttps://www.tagesspiegel.de/politik/oeffentlicher-nahverkehr-jahresticket-365-euro-deutsche-staedte-moegen-wiener-modell/22751878.html …";;@CleanAirLondonhttps;;"1031806878723002368";https://twitter.com/John_Whitelegg/status/1031806878723002368
;2018/07/11 04:17;11;16;"Artificial Intelligence has top 6 main application areas in Public Transport: Customer Analytics, Real-time Operations Management, Intelligent Ticketing, Predictive Maintenance, Scheduling, Journey Planners #SITCEpic.twitter.com/R8jb6060cE";;;#SITCEpic;"1016884229978767360";https://twitter.com/kaanyildizgoz/status/1016884229978767360
;2018/06/28 06:58;16;35;"Not only is #Copenhagen hosting the upcoming #ITSWorldCongress in September. The #Danish capital has also been nominated for an award for its work on intelligent #transport systems to make the city #greener, #healthier and #safer #ITSWC18pic.twitter.com/km1o0bhuFg";;;#Copenhagen #ITSWorldCongress #Danish #transport #greener #healthier #safer #ITSWC18pic;"1012213732439539712";https://twitter.com/DubesDenmark/status/1012213732439539712
;2018/06/21 08:27;13;23;"India Smart Cities Awards 2018 #SmartCity Ahmedabad has won 'Transport and Mobility Award' for Intelligent Transit Management System - BRTS. #TransformingIndiapic.twitter.com/IuL1gHE5PR";;;#SmartCity #TransformingIndiapic;"1009699372324573185";https://twitter.com/AmdavadAMC/status/1009699372324573185
;2018/06/21 06:42;13;31;"#SmartCityAhmedabad selected for three awards as under 1. Integerated Command & Control Center (ICCC) in Innovative idea 2. Intelligent Transit Management System (ITMS) In Transport and Mobility Category 3. Smart water Management through SCADA in Water and Sanitation category. pic.twitter.com/1lW6aMqiwj";;;#SmartCityAhmedabad;"1009672790415495168";https://twitter.com/ibijalpatel/status/1009672790415495168
;2018/06/04 16:46;20;29;"LATEST: El País reports 71-year old Josep Borrell to become Spain's new Foreign Secretary. Borrell was Transport & Public Works Minister with Felipe González. During Catalan separatist crisis, he has been regarded as an intelligent, rational PSOE defender of Spain.";;;;"1003664192996507648";https://twitter.com/thespainreport/status/1003664192996507648
;2018/05/31 19:45;89;132;"This is how intelligent smart roads could become https://wef.ch/2LdmLwC  #transport pic.twitter.com/J4OnmXiriF";;;#transport;"1002259691500658688";https://twitter.com/wef/status/1002259691500658688
;2018/05/28 11:50;11;22;"The 25th ITS World Congress - the world leading event within intelligent #transport systems - will take place in #Copenhagen this September. Check out the extensive programme, read about speakers, partners and much more - we hope to see you there: http://bit.ly/ITS-copenhagen  #ITSWC18pic.twitter.com/5D6CmTD5bC";;;#transport #Copenhagen #ITSWC18pic;"1001053024545132544";https://twitter.com/InvestinDenmark/status/1001053024545132544
;2018/05/25 21:30;35;34;"#Security Risks Faced by #SmartCars and Intelligent Transport Systems @TrendMicro http://bit.ly/2k6JMFT  #cybersecurity #Industry40 #sensors #bigdata #digitalTransformation #IoTWorld @Ronald_vanLoon @kuriharan @fogoros @Cyber_DueDil @CyberDomain #TrendMicropic.twitter.com/NUANBH5rWC";;@TrendMicro @Ronald_vanLoon @kuriharan @fogoros @Cyber_DueDil @CyberDomain;#Security #SmartCars #cybersecurity #Industry40 #sensors #bigdata #digitalTransformation #IoTWorld #TrendMicropic;"1000111849856229377";https://twitter.com/IIoT_World/status/1000111849856229377
;2018/05/08 12:20;61;69;"hospitalised after having falls, and has been housebound for a whole year. His PIP was rejected on the grounds that he was intelligent (was a lawyer before he had to give up work on health grounds) so could plan journeys on public transport, 2/";;;;"993812792535932928";https://twitter.com/LizGlassock/status/993812792535932928
;2018/04/26 14:13;11;46;"#NITI is driving transformational mobility in India & Intelligent Transport Systems (ITS) implementation in country differs from rest of the world: Adviser (EV) @AnilShri, speaking at 3rd Indo-European Conference in Standards & Emerging Technology #EUINStandards #ElectricMobilitypic.twitter.com/U61YxY6ItT";;@AnilShri;#NITI #EUINStandards #ElectricMobilitypic;"989492551622299649";https://twitter.com/NITIAayog/status/989492551622299649
;2018/04/23 12:25;117;191;"#NammaKarnatakaFirst in: - To Launch Universal Health Coverage - To Adopt Unified Market Platform - To Introduce a MultiSector Startup Policy - To Fund More than 100 Startups - Asia's Largest Drip Irrigation Proj - World Largest Solar Park - Intelligent Transport System in BMTC";;;#NammaKarnatakaFirst;"988378369241870337";https://twitter.com/srivatsayb/status/988378369241870337
;2018/04/22 18:33;14;60;"AMC - Intelligent Transit Management System (ITMS) - Command & Control Center for BRTS operations at Usmanpura. Nothing escapes its attention making BRTS safe, secure, efficient & reliable public transport. pic.twitter.com/3ueBmfhENj";;;;"988108660911083520";https://twitter.com/Mukeshias/status/988108660911083520
;2018/04/21 22:46;9;21;"Today in a class of the #SmartMobility, Intelligent Transport Systems postgraduate course at the @UPC_School #BCN Nothing pays off more than contributing to spread the transport #DigitalTransformation & #MaaS to engineers that are to drive our future @MVillalante @MaaS_Alliancepic.twitter.com/DG6lBXNMh8";;@UPC_School @MVillalante @MaaS_Alliancepic;#SmartMobility #BCN #DigitalTransformation #MaaS;"987809834270691332";https://twitter.com/cfabregas88/status/987809834270691332
